text,label,source
"They say teachers only make on averagein New Jersey 60,000 dollars a year.They only work 180 days.",real,LIAR_LOCAL
"Since Oregons prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.",real,LIAR_LOCAL
"I told the Congress 'thanks, but no thanks,' on that Bridge to Nowhere.",partially_true,LIAR_LOCAL
"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions.",real,LIAR_LOCAL
Says Schaufler was the only Democrat who voted to stop the states health care reform plan.,fake,LIAR_LOCAL
"Says U.S. Senate rival Tommy Thompson wants to give a new $265,000 tax cut to millionaires like himself while raising taxes on the middle class.",partially_true,LIAR_LOCAL
The White House promised us that all the spending would keep unemployment under 8 percent.,fake,LIAR_LOCAL
Revenues are 15 percent of GDP its still in the range of the lowest its ever been.,real,LIAR_LOCAL
"A three-cents-per-ounce soda tax in Philadelphia would result in the loss of 2,000 family-sustaining Teamster Union jobs and countless other jobs in the beverage industry.",fake,LIAR_LOCAL
I can't sign money. That's illegal.,fake,LIAR_LOCAL
Says four Democratic state senators voted to raise taxes on Wisconsin workers by another $510 a month so freeloaders can get free state-run health care.,partially_true,LIAR_LOCAL
More whites than blacks are victims of deadly police shootings.,partially_true,LIAR_LOCAL
U.S. Rep. Connie Mack voted to raise his own pay several times.,partially_true,LIAR_LOCAL
Says New Jersey has the highest unemployment rate in the region and stagnant job growth.,partially_true,LIAR_LOCAL
Says Alaska Sen. Mark Begich supported President Barack Obamas economic policies 97 percent of the time.,fake,LIAR_LOCAL
Says Connie Mack voted to redefine rape as forcible rape.,partially_true,LIAR_LOCAL
One percent of the American people make over 21 percent of all the income in America. That wasnt the way before George Bush became president.,partially_true,LIAR_LOCAL
There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.,fake,LIAR_LOCAL
Im ninth generation from New Hampshire.,partially_true,LIAR_LOCAL
"When Chuck Schumer and Marco Rubio tried to push amnesty, it was Ted Cruz who stopped them.",fake,LIAR_LOCAL
"After Patrick Murphys charges were dropped, Murphys father gave the prosecutor a huge campaign donation.",fake,LIAR_LOCAL
We now have the greatest income inequality since the Great Depression.,real,LIAR_LOCAL
"If President Barack Obama strikes a nuclear deal with Iran, the next president could revoke such an executive agreement with the stroke of a pen and future Congresses could modify the terms of the agreement at any time.",real,LIAR_LOCAL
Every bit of plastic that has ever been created still exists.,fake,LIAR_LOCAL
"Sens. Isaksons, Chambliss Votes Against Unemployment Insurance Were Votes to Kill Nearly 6,000 Georgia Jobs.",partially_true,LIAR_LOCAL
Ive never supported a payroll tax.,fake,LIAR_LOCAL
You can absolutely get a gun if you have several felonies as long as you buy it on the Internet or at a gun show.,partially_true,LIAR_LOCAL
Massachusetts public schools teach kids as young as kindergartners about gay marriage.,fake,LIAR_LOCAL
We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale.,partially_true,LIAR_LOCAL
Americans work way more than an average of industrialized countries around the world.,real,LIAR_LOCAL
Says a CNN anchor said that Hillary Clinton has gotten a free ride so far from the media. Were the biggest ones supporting her campaign.,fake,LIAR_LOCAL
Says unemployment would be at 10 percent if people who have quit looking for work were included in federal labor force calculations.,partially_true,LIAR_LOCAL
On whether humans contribute to global warming,partially_true,LIAR_LOCAL
Says 6 percent more Republicans across the state voted than Democrats.,partially_true,LIAR_LOCAL
"Contrary to media reports, Georgias gas tax change led to no price increase at the pump.",partially_true,LIAR_LOCAL
An account of attacks in Benghazi written by former White House press secretary Dee Dee Myers shows that the body of U.S. Ambassador to Libya Christopher Stevens was dragged through the streets and abused.,fake,LIAR_LOCAL
"Since that famous day in February where the governor campaigned with Barack Obama on behalf of the stimulus program, 211,000 Floridians have lost their jobs.",real,LIAR_LOCAL
"Says New Jersey is down nearly 200,000 jobs from its pre-recession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months.",partially_true,LIAR_LOCAL
Speaker Gingrich has said that we ought to get rid of our child labor laws.,fake,LIAR_LOCAL
Says Ronald Reagan talked about converting the United States to the metric system.,partially_true,LIAR_LOCAL
Says employers are still allowed to pay people with disabilities below the minimum wage.,real,LIAR_LOCAL
"People (are) paying more in taxes than they will for food, housing and clothing combined.",partially_true,LIAR_LOCAL
Says Dan Sullivan approved a light sentence for a sex offenderwho got out of prison andis now charged with a gruesome murder and sexual assault.,fake,LIAR_LOCAL
"Despite touting the economic stimulus as a great triumph, ""The very same report, however, notes that unemployment will average 10 percent for the rest of the year.""",real,LIAR_LOCAL
Says 74 percent of small-business people believe that Obamacare is a bad idea.,fake,LIAR_LOCAL
"Because the EPA closed a lead smelter in Missouri, all lead for bullets will have to come from overseas!",fake,LIAR_LOCAL
NASCAR endorsed Trump,partially_true,LIAR_LOCAL
Says he paid one dollar for a sweater at Kohls.,real,LIAR_LOCAL
Explosive growth in Medicare is the reason federal deficit spending is predicted to top $1 trillion again after falling to $600 billion annually.,partially_true,LIAR_LOCAL
Many of the great scholars say that anchor babies are not covered by the 14th Amendment.,partially_true,LIAR_LOCAL
"A new Rasmussen poll shows people ""oppose (Sotomayor's) confirmation. Only 37 percent support it.""",partially_true,LIAR_LOCAL
"Before the terrorist attacks in Benghazi, the State Department not only failed to honor repeated requests for additional security, but instead actually reduced security in Libya.",real,LIAR_LOCAL
Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,fake,LIAR_LOCAL
"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",fake,LIAR_LOCAL
Says U.S. Sen. Ron Johnson doesnt even believe that theres a man-made role in climate change.,real,LIAR_LOCAL
"In 1998, nearly half of Floridas fourth-graders were functionally illiterate. Today, 72% of them can read.",real,LIAR_LOCAL
"Florida unemployment has dropped more than 2 percentage points, down from 12 percent to 9.9 percent, the second-largest drop in the nation.",real,LIAR_LOCAL
We are accepting more legal immigrants than we ever have in the history (of the United States.),fake,LIAR_LOCAL
"Says these Jersey Shore folks, theyre from New York.",partially_true,LIAR_LOCAL
One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.,real,LIAR_LOCAL
"Says that in the last five years, Texas created more jobs than all other states combined.",partially_true,LIAR_LOCAL
Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive.,fake,LIAR_LOCAL
"A large number of the uninsured earn $75,000 or more a year.",partially_true,LIAR_LOCAL
Fifteen out of the 20 most polluted cities in the world are in India and China.,real,LIAR_LOCAL
"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress.",real,LIAR_LOCAL
"The (ARC Tunnel) project was originally estimated to be $8.7 billion, and New Jersey alone was on the hook for all overruns.",real,LIAR_LOCAL
"Says $800,000 cost of Texas special legislative session would pay for 1.6 million condoms, 90,000 months of the pill or 20 full-time sexual health educators.",real,LIAR_LOCAL
I believe in tax cuts. I believe in being a supply-sider. I cut the income tax I think it was 24 percent. We got 42 percent more revenues.,real,LIAR_LOCAL
Only 2 percent of public high schools in the country offer PE classes.,fake,LIAR_LOCAL
"Says Mitt Romney has said we dont need more firemen, more policemen, more teachers.",real,LIAR_LOCAL
The Milwaukee Bucks are actually younger than the Marquette team.,fake,LIAR_LOCAL
Republican candidate for Georgia governor dabbled in birther conspiracy theories.,real,LIAR_LOCAL
"Obama's one education accomplishment was ""legislation to teach 'comprehensive sex education' to kindergartners.""",fake,LIAR_LOCAL
The spillover violence (from Mexico) in Texas is real and it is escalating.,fake,LIAR_LOCAL
"Even though Chicago has the most stringent gun laws on the books, it still has the highest murder rate in the country.",partially_true,LIAR_LOCAL
"Jon Corzine, elected governor. Teams up with Barbara Buono. $1.2 billion sales tax increase? Passed. Most spending in state history? Passed. After Buono named budget chair, taxes and fees increase 23 times in just two years. State debt? Up $13.4 billion. Unemployment? Doubled.",partially_true,LIAR_LOCAL
Groups that receive foreign money are spending huge sums to influence American elections.,partially_true,LIAR_LOCAL
"When adjusted for inflation, (Texas) per-student spending has remained relatively flat over the past 16 years. Despite that trend, Texas schools in 2017 will receive $381 less per student than they did in 2003.",partially_true,LIAR_LOCAL
One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen.,partially_true,LIAR_LOCAL
"Obama supports ""teaching schoolchildren in 2nd grade, no less about homosexual relationships.""",fake,LIAR_LOCAL
"An image of nine white, blondwomen shows the amazing diversity of Fox News anchors.",fake,LIAR_LOCAL
